ID REG,FAC NAME,JENIS PRODUK,TGL TERBIT,ALAMAT PU
4580576,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,10/15/2024 0:00,"JL. WIYUNG INDAH 9 BLOK M/20, RT/RW -, JAJAR TUNGGAL, WIYUNG"
4579612,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0014,10/15/2024 0:00,"TAMAN SIWALAN INDAH BLOK J-10, RAYA KEPATIHAN-GRESIK, RT/RW /, KEPATIHAN, MENGANTI"
4667477,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,10/16/2024 0:00,"KUPANG PANJAAN 2/7-C, RT/RW -, DR. SOETOMO, TEGALSARI"
4660858,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0006,10/17/2024 0:00,"KELURAHAN WUNGU, RT/RW -, WUNGU, WUNGU"
4660904,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0016,10/17/2024 0:00,"SIMO RT 18 RW 02, RT/RW -, SIMO, BALEREJO"
4656565,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0006,10/17/2024 0:00,"JERUKGULUNG, RT/RW -, JERUKGULUNG, BALEREJO"
4668582,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/18/2024 0:00,"KUPANG SEGUNTING 4/37, RT/RW -, DR. SOETOMO, TEGALSARI"
4581668,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,10/18/2024 0:00,"LIDAH WETAN GG XI KUMBUNG NO 12, RT/RW -, LIDAH WETAN, LAKARSANTRI"
4543247,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,10/18/2024 0:00,"WISMA LIDAH KULON XE-33, RT/RW -, BANGKINGAN, LAKARSANTRI"
4632081,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,10/18/2024 0:00,"PUMPUNGAN 4/52, RT/RW -, MENUR PUMPUNGAN, SUKOLILO"
4642747,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/21/2024 0:00,"JL. DHARMAWANGSA PUNDEN NO 12A, RT/RW -, AIRLANGGA, GUBENG"
4428421,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0009,10/22/2024 0:00,"UBUD 1 F4 NO. 11/12 PURIMAS, RT/RW -, GUNUNG ANYAR, GUNUNG ANYAR"
4407335,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0009,10/22/2024 0:00,"JL. GUNUNGANYAR TAMBAK 1 / 63, RT/RW -, GUNUNG ANYAR TAMBAK, GUNUNG ANYAR"
3654521,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/23/2024 0:00,"TAMBAK DERES 3/17, RT/RW -, KENJERAN, BULAK"
4422612,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,10/23/2024 0:00,"BANYU URIP KIDUL 6G/8, RT/RW -, BANYU URIP, SAWAHAN"
4682372,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/25/2024 0:00,"SUMBER LANGGENG RT.4 RW. 3, RT/RW -, SUMBER REJO, PAKAL"
4682537,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0014,10/25/2024 0:00,"DK.SUMBERLANGGENG, RT/RW -, SUMBER REJO, PAKAL"
4360657,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,10/25/2024 0:00,"WONOKROMO PASAR LAMA NO. 12 , RT/RW -, WONOKROMO, WONOKROMO"
4385715,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,10/25/2024 0:00,"BALONGSARI BLOK 6-C/21, RT/RW -, BALONGSARI, TANDES"
4682835,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/25/2024 0:00,"TAMBAK SEGARAN GG 1 NO 65, RT/RW -, TAMBAKREJO, SIMOKERTO"
4681486,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,10/25/2024 0:00,"BANYU URIP KIDUL 6-B/7, RT/RW -, BANYU URIP, SAWAHAN"
4671099,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/25/2024 0:00,"SIWALANKERTO SELATAN NO.55, RT/RW -, SIWALANKERTO, WONOCOLO"
4574948,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,10/25/2024 0:00,"KEDUNG BARUK VII/15, RT/RW -, KEDUNG BARUK, RUNGKUT"
3960674,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/26/2024 0:00,"DUKUH PAKIS 6B/56B, RT/RW -, DUKUH PAKIS, DUKUH PAKIS"
4321369,BPJPH SEHATI,A0007,10/31/2024 0:00,"SAWAH PULO 23, RT/RW -, UJUNG, SEMAMPIR"
4138291,BPJPH SEHATI,A0007,10/31/2024 0:00,"LIDAH WETAN, GG XI, NO. 03, RT/RW -, LIDAH WETAN, LAKARSANTRI"
4374612,BPJPH SEHATI,A0007,10/31/2024 0:00,"JERUK GG. PINGGIR NO. 124 - 126, RT/RW -, JERUK, LAKARSANTRI"
4035239,BPJPH SEHATI,A0007,10/31/2024 0:00,"WISMA LIDAH KULON XA 21, RT/RW -, BANGKINGAN, LAKARSANTRI"
4138000,BPJPH SEHATI,A0004,10/31/2024 0:00,"JERUK GANG TEMBUSAN NO.66A, RT/RW -, JERUK, LAKARSANTRI"
4601814,BPJPH SEHATI,A0007,10/31/2024 0:00,"WISMA LIDAH KULON XE-33, RT/RW -, BANGKINGAN, LAKARSANTRI"
4511417,BPJPH SEHATI,A0007,10/31/2024 0:00,"MOJOKLANGGRU 156, RT/RW -, MOJO, GUBENG"
4512188,BPJPH SEHATI,B0001,10/31/2024 0:00,"JLN. JOJORAN 1 BLOK AB NO. 24, RT/RW -, MOJO, GUBENG"
3802742,BPJPH SEHATI,A0007,10/31/2024 0:00,"NGEMPLAK 2/23-A, RT/RW -, KETABANG, GENTENG"
4636211,BPJPH SEHATI,A0016,10/31/2024 0:00,"JL. KREMBANGAN BHAKTI GANG III NO 40 RT. 03 RW 02, RT/RW -, KEMAYORAN, KREMBANGAN"
4338771,BPJPH SEHATI,B0001,10/31/2024 0:00,"GENTENG CANDIREJO 43, RT/RW -, GENTENG, GENTENG"
4489305,BPJPH SEHATI,B0001,10/31/2024 0:00,"GERSIKAN 3/1, RT/RW -, PACARKELING, TAMBAKSARI"
4504615,BPJPH SEHATI,A0007,10/31/2024 0:00,"NGAGLIK NO 49 - I , RT/RW -, KAPASARI, GENTENG"
4470928,BPJPH SEHATI,A0007,10/31/2024 0:00,"SEMAMPIR TENGAH 3/5, RT/RW -, MEDOKAN SEMAMPIR, SUKOLILO"
4333955,BPJPH SEHATI,A0007,10/31/2024 0:00,"RATNA 17, RT/RW -, NGAGEL, WONOKROMO"
3950029,BPJPH SEHATI,B0001,10/31/2024 0:00,"SIWALANKERTO TENGAH/ PISANG 24, RT/RW -, SIWALANKERTO, WONOCOLO"
4593601,BPJPH SEHATI,B0001,10/31/2024 0:00,"BABATAN INDAH B-4/12, RT/RW -, BABATAN, WIYUNG"
4067149,BPJPH SEHATI,A0016,10/31/2024 0:00,"SIWALANKERTO UTARA NO. 45, RT/RW -, SIWALANKERTO, WONOCOLO"
4422529,BPJPH SEHATI,A0014,10/31/2024 0:00,"PONDOK BENOWO INDAH BLOK FN-9, RT/RW -, BABAT JERAWAT, PAKAL"
4422773,BPJPH SEHATI,A0016,10/31/2024 0:00,"TEMBOK DUKUH 5/10 SURABAYA, RT/RW -, TEMBOK DUKUH, BUBUTAN"
2119646,BPJPH SEHATI,A0012,10/31/2024 0:00,"DK JERAWAT RT 005/004, RT/RW -, BABAT JERAWAT, PAKAL"
4130562,BPJPH SEHATI,A0016,10/31/2024 0:00,"LIDAH WETAN, GG XI, EMBONG TENGAH, RT/RW -, LIDAH WETAN, LAKARSANTRI"
4575725,BPJPH SEHATI,A0016,10/31/2024 0:00,"DUPAK BANGUNREJO 4/28, RT/RW -, DUPAK, KREMBANGAN"
4555162,BPJPH SEHATI,A0007,10/31/2024 0:00,"TELUK NIBUNG TIMUR GG 5 NO 22, RT/RW -, PERAK UTARA, PABEAN CANTIAN"
4543001,BPJPH SEHATI,B0001,10/31/2024 0:00,"BULAK RUKEM 3-A/5, RT/RW -, WONOKUSUMO, SEMAMPIR"
4695635,BPJPH SEHATI,B0001,10/31/2024 0:00,"BULAK RUKEM 2-A/35-D, RT/RW -, WONOKUSUMO, SEMAMPIR"
4695616,BPJPH SEHATI,A0009,10/31/2024 0:00,"RUMDIS TNI AL WONOSARI B/35, RT/RW -, BULAK BANTENG, KENJERAN"
4695613,BPJPH SEHATI,B0001,10/31/2024 0:00,"GAYUNGSARI TIMUR 3 BLOK MGJ NOMER 1, RT/RW -, MENANGGAL, GAYUNGAN"
4695640,BPJPH SEHATI,A0004,10/31/2024 0:00,"GAYUNGAN 1-B/24, RT/RW -, GAYUNGAN, GAYUNGAN"
4695679,BPJPH SEHATI,A0014,10/31/2024 0:00,"JL. GAYUNGAN 8 NO. 16, RT/RW -, GAYUNGAN, GAYUNGAN"
4448593,BPJPH SEHATI,A0007,10/31/2024 0:00,"DARMO PERMAI TIMUR 7/12, RT/RW -, SONOKWIJENAN, SUKOMANUNGGAL"
4641922,BPJPH SEHATI,A0016,10/31/2024 0:00,"MANUKAN LOR 3A/59, RT/RW -, MANUKAN KULON, TANDES"
4689441,BPJPH SEHATI,A0014,10/31/2024 0:00,"PONDOK BENOWO INDAH BLOK T 6, RT/RW -, BABAT JERAWAT, PAKAL"
4401382,BPJPH SEHATI,A0006,10/31/2024 0:00,"KAPAS LOR WETAN 6/17, RT/RW -, KAPASMADYA BARU, TAMBAKSARI"
4067082,BPJPH SEHATI,A0016,10/31/2024 0:00,"SIWALANKERTO SELATAN 1 NO 60B RT 03/ RW 06 SIWALANKERTO SURABAYA 60236, RT/RW -, SIWALANKERTO, WONOCOLO"
4067112,BPJPH SEHATI,A0016,10/31/2024 0:00,"SIWALANKERTO SELATAN NO. 26, RT/RW -, SIWALANKERTO, WONOCOLO"
397450,BPJPH SEHATI,A0007,10/31/2024 0:00,"GAYUNGSARI TIMUR 3 BLOK MGJ NOMER 1, RT/RW -, MENANGGAL, GAYUNGAN"
4449172,BPJPH SEHATI,A0007,10/31/2024 0:00,"JL GENTENG SIDOMUKTI NO 7 , RT/RW -, GENTENG, GENTENG"
4329655,BPJPH SEHATI,B0001,10/31/2024 0:00,"GENTENG CANDIREJO NO.42, RT/RW -, GENTENG, GENTENG"
4667273,BPJPH SEHATI,A0016,10/31/2024 0:00,"DINOYO BARU 01, RT/RW -, KEPUTRAN, TEGALSARI"
4660571,BPJPH SEHATI,A0007,10/31/2024 0:00,"DINOYO BARU 01, RT/RW -, KEPUTRAN, TEGALSARI"
4658789,BPJPH SEHATI,B0001,10/31/2024 0:00,"DSN BUGASUR, RT/RW -, BUGASUR KEDALEMAN, GUDO"
4259766,BPJPH SEHATI,A0014,10/31/2024 0:00,"GRANTING 2/39, RT/RW -, SIMOKERTO, SIMOKERTO"
4401483,BPJPH SEHATI,A0007,10/31/2024 0:00,"REJOSARI GG. BUNTU NO 18, RT/RW -, SUMBER REJO, PAKAL"
4655040,BPJPH SEHATI,A0004,10/31/2024 0:00,"KEDUNG KLINTER 1/30-D, RT/RW -, KEDUNGDORO, TEGALSARI"
4662262,BPJPH SEHATI,A0007,10/31/2024 0:00,"CISEDANE 15-A, RT/RW -, DARMO, WONOKROMO"
4398334,BPJPH SEHATI,A0014,10/31/2024 0:00,"SIMO KALANGAN BARU 4/23, RT/RW -, SIMOMULYO, SUKOMANUNGGAL"
4398471,BPJPH SEHATI,A0012,10/31/2024 0:00,"SIMO KALANGAN 2/31-K, RT/RW -, SIMOMULYO, SUKOMANUNGGAL"
4398538,BPJPH SEHATI,A0007,10/31/2024 0:00,"SIMO RUKUN 4/38, RT/RW -, SIMOMULYO, SUKOMANUNGGAL"
4405870,BPJPH SEHATI,B0001,10/31/2024 0:00,"SIMOMAGEREJO TENGAH NO.26, RT/RW -, SIMOMULYO, SUKOMANUNGGAL"
4416954,BPJPH SEHATI,A0007,10/31/2024 0:00,"JL. SIMOREJO 50, RT/RW -, SIMOMULYO, SUKOMANUNGGAL"
4690467,BPJPH SEHATI,B0001,10/31/2024 0:00,"JL. GAYUNGAN 01/06, RT/RW -, GAYUNGAN, GAYUNGAN"
4557188,BPJPH SEHATI,A0007,10/31/2024 0:00,"KEBANGSREN GG.9 NO.40, RT/RW -, GENTENG, GENTENG"
4515009,BPJPH SEHATI,A0016,10/31/2024 0:00,"JOJORAN 1 BLOK AB/24, RT/RW -, MOJO, GUBENG"
4389812,BPJPH SEHATI,A0016,10/31/2024 0:00,"DK.BL.BANTENG SEKOLAHAN 12-A/58, RT/RW -, BULAK BANTENG, KENJERAN"
4663173,BPJPH SEHATI,A0007,10/31/2024 0:00,"TELUK BONE UTARA 10, RT/RW -, PERAK UTARA, PABEAN CANTIAN"
4666294,BPJPH SEHATI,B0001,10/31/2024 0:00,"TAMBAK PRING TIMUR II NO. 5, RT/RW -, ASEM ROWO, ASEM ROWO"
4181473,BPJPH SEHATI,A0016,10/31/2024 0:00,"GRIYA KEBRAON UTARA GG 7 AJ33 RT 4 RW 9, RT/RW -, KEBRAON, KARANGPILANG"
4647636,BPJPH SEHATI,A0016,10/31/2024 0:00,"JL. NGAGEL WASANA IV NO. 43, RT/RW -, BARATAJAYA, GUBENG"
4499366,BPJPH SEHATI,A0016,10/31/2024 0:00,"PENELEH 6/70, RT/RW -, PENELEH, GENTENG"
4385532,BPJPH SEHATI,A0007,10/31/2024 0:00,"BALONGSARI TAMA BLOK 2C/11, RT/RW -, BALONGSARI, TANDES"
4385546,BPJPH SEHATI,B0001,10/31/2024 0:00,"BALONGSARI TAMA BARAT 5H/2, RT/RW -, BALONGSARI, TANDES"
4495232,BPJPH SEHATI,B0001,10/31/2024 0:00,"TAMBAK ARUM 5/23, RT/RW -, TAMBAKREJO, SIMOKERTO"
4394676,BPJPH SEHATI,A0014,10/31/2024 0:00,"BALONGSARI KRAJAN 3/124, RT/RW -, BALONGSARI, TANDES"
4089005,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,10/31/2024 0:00,"KEDURUS DUKUH GG II/28, RT/RW -, KEDURUS, KARANGPILANG"
4493987,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/3/2024 0:00,"DARMO INDAH TIMUR VIII/N4, RT/RW -, TANDES, TANDES"
4697235,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0014,11/4/2024 0:00,"JL.MASTRIP KEBRAON 49 SURABAYA , RT/RW -, KEBRAON, KARANGPILANG"
4478430,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"KUTISARI UTARA V/9, RT/RW -, KUTISARI, TENGGILIS MEJOYO"
4611604,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/5/2024 0:00,"JL. KENDANGSARI GANG. I/37, RT/RW -, KENDANGSARI, TENGGILIS MEJOYO"
4490506,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/5/2024 0:00,"PANJANGJIWO TEMBUSAN 5, RT/RW -, PANJANG JIWO, TENGGILIS MEJOYO"
4531684,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"KENDANGSARI GG.4/11 A, RT/RW -, KENDANGSARI, TENGGILIS MEJOYO"
4575541,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"JL. KENDANGSARI YKP BLOK P/7, RT/RW -, KENDANGSARI, TENGGILIS MEJOYO"
4461856,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"TENGGILIS MULYA NO.82, RT/RW -, TENGGILIS MEJOYO, TENGGILIS MEJOYO"
3586337,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/5/2024 0:00,"GREGES BARAT VI NO 5, RT/RW -, TAMBAK SARIOSO, ASEM ROWO"
4663673,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"KALIANAK BARAT 57, RT/RW -, GENTING KALIANAK, ASEM ROWO"
4681356,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"JL ASEM III BLOK-B NO. 27, RT/RW -, ASEM ROWO, ASEM ROWO"
4684176,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/5/2024 0:00,"JL. ASEMROWO III NO. 48, SURABAYA ,, RT : 03 / RW : 01,, 60182, RT/RW -, ASEM ROWO, ASEM ROWO"
4684198,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"JL. ASEMROWO III NO. 48, RT/RW -, ASEM ROWO, ASEM ROWO"
4461386,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/5/2024 0:00,"KALIANAK BARAT NO 126, RT/RW -, GENTING KALIANAK, ASEM ROWO"
4682849,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/6/2024 0:00,"DK. JAWU KIDUL, RT/RW -, SUMBER REJO, PAKAL"
4351350,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0014,11/6/2024 0:00,"JERUK GG. PINGGIR NO. 124 - 126, RT/RW -, JERUK, LAKARSANTRI"
4689731,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/6/2024 0:00,"PLOSO TIMUR 4/77-B, RT/RW -, PLOSO, TAMBAKSARI"
4702028,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0014,11/6/2024 0:00,"DINOYO ALUN-ALUN 2/19, RT/RW -, KEPUTRAN, TEGALSARI"
4703890,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/6/2024 0:00,"SEMEMI JAYA GG.8, RT/RW -, SEMEMI, BENOWO"
4632798,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0007,11/6/2024 0:00,"NGAGEL JAYA TENGAH 67, RT/RW -, BARATAJAYA, GUBENG"
4471277,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0012,11/7/2024 0:00,"JL. KARAH II GG. TEMBUS NO. 2, RT/RW 4/2, KARAH, JAMBANGAN"
4661758,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0012,11/7/2024 0:00,"JLM.SALEH ZAINUDIN, RT/RW -, AIR SALEMBA, GABEK"
4704000,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/7/2024 0:00,"RACI GANG 3 NO 44, RT/RW -, BENOWO, PAKAL"
4704886,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/7/2024 0:00,"JL KALIASIN II NO 30, , RT/RW -, KEDUNGDORO, TEGALSARI"
4705161,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0009,11/7/2024 0:00,"KAMPUNG MALANG 8/6, RT/RW -, TEGALSARI, TEGALSARI"
4339891,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/7/2024 0:00,"GENTENG KULON 8, RT/RW -, GENTENG, GENTENG"
4218213,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0006,11/7/2024 0:00,"NGAGLIK KUBURAN 25-B, RT/RW -, KAPASARI, GENTENG"
4703866,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0009,11/7/2024 0:00,"JALAN GADING SEKOLAHAN I NO. 2-A, RT/RW -, GADING, TAMBAKSARI"
4706282,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0016,11/8/2024 0:00,"DINOYO TANGSI 8/20, RT/RW -, KEPUTRAN, TEGALSARI"
4706471,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/8/2024 0:00,"JL. DINOYO SEKOLAHAN 3/6, RT/RW -, KEPUTRAN, TEGALSARI"
4705018,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/8/2024 0:00,"RUNGKUT MAPAN TIMUR VII / EG-16, RT/RW -, RUNGKUT TENGAH, GUNUNG ANYAR"
4462617,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0009,11/8/2024 0:00,"BANYU URIP KIDUL 2-B/41 RT. 007 RW. 005, RT/RW -, BANYU URIP, SAWAHAN"
4451247,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/8/2024 0:00,"BALONGSARI TAMA SELATAN 9-E NO 5 SURABAYA, RT/RW -, BALONGSARI, TANDES"
4645437,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/8/2024 0:00,"PERMATA SAFIRA REGENCY F3 NO.8-10 SURABAYA, RT/RW -, LIDAH KULON, LAKARSANTRI"
4428804,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0014,11/8/2024 0:00,"DONOWATI 2/41 A , RT/RW -, SUKOMANUNGGAL, SUKOMANUNGGAL"
4557250,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0012,11/8/2024 0:00,"JL. BIBIS TAMA I/48, RT/RW -, MANUKAN WETAN, TANDES"
4551848,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/8/2024 0:00,"BENDULMERISI GG. ROWOREJO 8, RT/RW -, BENDUL MERISI, WONOCOLO"
4690346,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0009,11/9/2024 0:00,"LAKARSANTRI RT 01 / RW 03, RT/RW -, LAKARSANTRI, LAKARSANTRI"
4398665,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/9/2024 0:00,"BALONGSARI KRAJAN 3/124, RT/RW -, BALONGSARI, TANDES"
4374680,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/9/2024 0:00,"PERUM CITRA SENTOSA BLOK J NO. 7, RT/RW -, LAKARSANTRI, LAKARSANTRI"
4396727,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/9/2024 0:00,"DUPAK BANGUNSARI 6/28, RT/RW -, DUPAK, KREMBANGAN"
4702809,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/9/2024 0:00,"JEPARA PPI BARAT BLOK D/58, RT/RW -, MOROKREMBANGAN, KREMBANGAN"
4552002,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/9/2024 0:00,"ASPOL KETINTANG BLOK B/09, RT/RW -, KETINTANG, GAYUNGAN"
4704666,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0005,11/9/2024 0:00,"KALIANAK TIMUR 2/29, RT/RW -, MOROKREMBANGAN, KREMBANGAN"
4709299,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/11/2024 0:00,"BENDUL MERISI 59, RT/RW -, JAGIR, WONOKROMO"
4709394,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/11/2024 0:00,"TENGGILIS TIMUR 4 KAVLING B NO .7, RT/RW -, TENGGILIS MEJOYO, TENGGILIS MEJOYO"
4708975,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/11/2024 0:00,"PETEMON SIDOMULYO I/16A, RT/RW -, PETEMON, SAWAHAN"
4705147,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/11/2024 0:00,"JL SEMEMI JAYA 7-C / 25, RT/RW -, SEMEMI, BENOWO"
4709114,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0014,11/11/2024 0:00,"JL LAYAR 6, RT/RW -, KREMBANGAN UTARA, PABEAN CANTIAN"
4709444,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0007,11/11/2024 0:00,"GEMBONG SAWAH TENGAH, RT/RW -, KAPASAN, SIMOKERTO"
4603758,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/11/2024 0:00,"DINOYO BARU 12, RT/RW -, KEPUTRAN, TEGALSARI"
4684438,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/11/2024 0:00,"SIDOYOSO 2 GG. 4/2-B, RT/RW -, SIMOKERTO, SIMOKERTO"
4701965,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,B0001,11/11/2024 0:00,"JL. PACARKEMBANG 4 NO. 27C, RT/RW -, PACARKEMBANG, TAMBAKSARI"
4709273,Pusat Pemberdayaan Industri Halal Kementerian Perindustrian,A0007,11/11/2024 0:00,"LOMBOK, RT/RW -, LOMBOK, LONG IKIS"
4709595,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0006,11/12/2024 0:00,"KAPASAN DALAM 2/24, RT/RW -, KAPASAN, SIMOKERTO"
4710405,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KOTA SURABAYA,A0014,11/12/2024 0:00,"SEMEMI JAYA BARU 7/58, RT/RW -, SEMEMI, BENOWO"
